zip,no_payments,amount_total,modzcta,zcta,pop_est,nyc,NAME,medincomeE,medincomeM,county,total_pop,total_vouchers,prop_pop,prop_vouchers
10028,8,11097,10028,10028,47793,TRUE,ZCTA5 10028,160244,20498,New York,8872576,45429,0.5386597984621377,0.017609896761980232
10029,330,503285,10029,10029,79597,TRUE,ZCTA5 10029,35640,5012,New York,8872576,45429,0.8971126311005958,0.7264082414316846
10030,316,467888,10030,10030,29882,TRUE,ZCTA5 10030,47765,7808,New York,8872576,45429,0.33679057806887197,0.6955909220982193
10031,280,425630,10031,10031,60254,TRUE,ZCTA5 10031,64807,3666,New York,8872576,45429,0.679103791277753,0.6163463866693081
10032,201,297023,10032,10032,64264,TRUE,ZCTA5 10032,56752,5909,New York,8872576,45429,0.7242992339541527,0.44244865614475337
10033,164,245426,10033,10033,59607,TRUE,ZCTA5 10033,77209,5554,New York,8872576,45429,0.6718116587561493,0.3610028836205948
10034,183,278460,10034,10034,42910,TRUE,ZCTA5 10034,65109,6102,New York,8872576,45429,0.48362504868935474,0.4028263884302978
10035,254,356209,10035,10035,35743,TRUE,ZCTA5 10035,36989,6345,New York,8872576,45429,0.40284805675375446,0.5591142221928724
10036,129,144421,10036,"10036, 10110",27428,TRUE,ZCTA5 10036,102287,13577,New York,8872576,45429,0.3091323196329905,0.2839595852869312
10037,261,349162,10037,10037,21139,TRUE,ZCTA5 10037,50177,9896,New York,8872576,45429,0.23825098821356952,0.5745228818596051
10038,17,8677,10038,10038,22800,TRUE,ZCTA5 10038,99641,15968,New York,8872576,45429,0.256971594269804,0.037421030619208
10039,287,382203,10039,10039,27726,TRUE,ZCTA5 10039,51904,8625,New York,8872576,45429,0.31249098345283266,0.6317550463360408
10040,186,272425,10040,10040,44571,TRUE,ZCTA5 10040,59115,4392,New York,8872576,45429,0.5023456547455891,0.4094300997160404
10044,69,118987,10044,10044,11682,TRUE,ZCTA5 10044,120759,23645,New York,8872576,45429,0.13166413001139693,0.15188535957207952
10065,12,14444,10065,10065,28109,TRUE,ZCTA5 10065,158276,14319,New York,8872576,45429,0.31680765540920697,0.026414845142970347
10069,35,26523,10069,10069,5085,TRUE,ZCTA5 10069,197680,114282,New York,8872576,45429,0.057311427932541806,0.07704329833366351
10075,5,6262,10075,"10075, 10162",23140,TRUE,ZCTA5 10075,140736,23957,New York,8872576,45429,0.2608036268159326,0.011006185476237645
10128,16,21495,10128,10128,59256,TRUE,ZCTA5 10128,137253,15938,New York,8872576,45429,0.6678556486864694,0.035219793523960465
10301,616,1032527,10301,10301,38733,TRUE,ZCTA5 10301,84855,5619,Richmond,8872576,45429,0.4365474017917682,1.3559620506724779
10302,215,370149,10302,10302,18204,TRUE,ZCTA5 10302,75588,10934,Richmond,8872576,45429,0.2051715307933119,0.47326597547821875
10303,271,481524,10303,10303,25947,TRUE,ZCTA5 10303,78578,7641,Richmond,8872576,45429,0.29244043668941244,0.5965352528120804
10304,380,602765,10304,10304,41064,TRUE,ZCTA5 10304,69479,7528,Richmond,8872576,45429,0.46281936610066793,0.8364700961940611
10305,148,229595,10305,10305,42298,TRUE,ZCTA5 10305,84764,6043,Richmond,8872576,45429,0.47672739010632315,0.3257830900966343
10306,154,250872,10306,10306,53142,TRUE,ZCTA5 10306,94758,5792,Richmond,8872576,45429,0.5989466869599088,0.33899051266811947
10307,23,34154,10307,10307,15232,TRUE,ZCTA5 10307,124738,9276,Richmond,8872576,45429,0.17167505806656375,0.050628453190693166
10308,27,49310,10308,10308,30186,TRUE,ZCTA5 10308,122647,9783,Richmond,8872576,45429,0.3402168659924694,0.05943340157168329
10309,40,66936,10309,10309,33531,TRUE,ZCTA5 10309,110123,17325,Richmond,8872576,45429,0.3779173038359998,0.08804948380990116
10310,216,351263,10310,10310,23262,TRUE,ZCTA5 10310,105523,9938,Richmond,8872576,45429,0.26217865025895526,0.4754672125734663
10312,43,68885,10312,10312,61741,TRUE,ZCTA5 10312,107414,5586,Richmond,8872576,45429,0.6958632983250862,0.09465319509564375
10314,134,233757,10314,"10311, 10314",90761,TRUE,ZCTA5 10314,103436,5661,Richmond,8872576,45429,1.0229385468211263,0.2949657707631689
10451,1006,1399796,10451,10451,47798,TRUE,ZCTA5 10451,34316,5828,Bronx,8872576,45429,0.5387161518819337,2.214444517819014
10452,1273,2112562,10452,10452,76078,TRUE,ZCTA5 10452,36536,3180,Bronx,8872576,45429,0.8574510942481641,2.8021748222501044
10453,1354,2273511,10453,10453,79606,TRUE,ZCTA5 10453,34800,4035,Bronx,8872576,45429,0.8972140672562288,2.9804750269651548
10454,520,889410,10454,10454,38203,TRUE,ZCTA5 10454,26400,4309,Bronx,8872576,45429,0.4305739392933912,1.144643289528715
10455,763,1174534,10455,10455,42283,TRUE,ZCTA5 10455,35813,3294,Bronx,8872576,45429,0.47655832984693514,1.6795439036738646
10456,1521,2401384,10456,10456,94218,TRUE,ZCTA5 10456,33317,2916,Bronx,8872576,45429,1.0619013012680871,3.3480816218714917
